phenotype	taxonomy rank level	NCBI taxon id 1	NCBI taxon id 2	pvalue Pearson	correlation coefficient Pearson	pvalue Spearman	correlation coefficient Spearman	nr. co-occurred samples	nr. samples of taxon1 only	nr. samples of taxon2 only	nr. samples of none	Odds ratio (OR) Fisher test	pvalue Fisher test	OR confidence lower	OR confidence upper	scientific name taxon1	scientific name taxon2
D015179	species	45851	100886	0.0209554154041512	-0.192945972551262	1.21423090603996e-15	-0.605024980365411	18	49	76	1113	5.36650425569543	5.13277270361934e-07	2.80020888953965	9.93288337423599	Butyrivibrio crossotus	Catenibacterium mitsuokai	
D015179	species	45851	102148	0.0089115048922111	-0.243933765071663	8.0279078791527e-16	-0.664076549889184	10	57	47	1142	4.25408977842978	0.000551497404087413	1.82162847812989	9.1001762339028	Butyrivibrio crossotus	Solobacterium moorei	
D015179	species	45851	187327	0.0171785445783631	-0.174086848967502	6.82457341981741e-28	-0.691151087736139	13	54	120	1069	2.14291277404217	0.0234209675420806	1.04170679149098	4.12329669613118	Butyrivibrio crossotus	Acidaminococcus intestini	
D015179	species	45851	291645	0.0233812356110436	-0.13334341098239	1.9645597657737e-25	-0.561720502267807	20	47	222	967	1.85241416347281	0.0367983210567501	1.01831039265523	3.26270275194787	Butyrivibrio crossotus	Bacteroides nordii	
D015179	species	45851	341694	0.00984518888671495	-0.201647391595539	7.52601173564151e-17	-0.592909831741481	17	50	96	1093	3.864759058814	3.74968212498275e-05	2.00848710648207	7.13570959747538	Butyrivibrio crossotus	Peptostreptococcus stomatis	
D015179	species	45851	457421	0.00100087414296099	-0.346758001683853	1.44215452462078e-17	-0.759788080333046	6	61	20	1169	5.73255779781193	0.00181852902118668	1.81690386557866	15.5007032280571	Butyrivibrio crossotus	Clostridiales bacterium 1_7_47FAA	
D015179	species	45851	1070699	0.0104319552401428	-0.278078541829742	1.04268272513115e-15	-0.738782253921136	6	61	17	1172	6.75743191059685	0.000905757806441449	2.10534776801349	18.7802355795229	Butyrivibrio crossotus	Clostridiaceae bacterium JC118	
D015179	species	46124	89014	0.0120935473786511	-0.212329394474586	5.28537137907121e-22	-0.702779421984017	12	55	72	1117	3.37966246627281	0.00105224597397601	1.57505496289087	6.75335665649405	Granulicatella adiacens	Blautia luti	
D015179	species	46124	751585	0.0420836273222886	-0.173932256093594	2.00644732086222e-20	-0.686643635612325	9	58	70	1119	2.47799726878902	0.0321602272729562	1.03614903592313	5.31054551274289	Granulicatella adiacens	Coprococcus sp. ART55/1	
D015179	species	46124	1288121	0.00818101074082399	-0.259263611226042	2.2732148424009e-18	-0.729715084531586	6	61	36	1153	3.14563825030521	0.0210611885157733	1.04325816587693	7.93623561139979	Granulicatella adiacens	Alistipes senegalensis	
D015179	species	46228	341694	0.0137025063442388	-0.130360025745408	1.14598586693448e-10	-0.332581324341032	49	244	64	899	2.81805685101754	1.01844081494856e-06	1.85024798431605	4.27380994979244	Ruminococcus lactaris	Peptostreptococcus stomatis	
D015179	species	46228	658086	0.00614294598695426	-0.151231884931803	3.31250568778128e-11	-0.356025464406	20	273	34	929	2.00051279991845	0.020496889410479	1.07244063118328	3.6434070994002	Ruminococcus lactaris	Lachnospiraceae bacterium 3_1_57FAA_CT1	
D015179	species	46228	1590651	0.000896844544170893	-0.188001606397979	2.30381889512925e-09	-0.331574604207155	12	281	16	947	2.52532392715577	0.0215368828888384	1.07668464780721	5.7659175049898	Ruminococcus lactaris	Paenibacillus sp. VKM B-2647	
D015179	species	46503	47246	0.0401726211828379	-0.0725205487496816	3.06261173968414e-05	-0.146727136610159	48	737	16	455	1.85126622535292	0.0343827865301344	1.01837222628658	3.53605186419189	Parabacteroides merdae	[Clostridium] viride	
D015179	species	46503	143393	0.00607398629525599	-0.0973558203562505	0.00014929150777191	-0.134268141758647	30	755	8	463	2.29832977666877	0.0401288637894177	1.01838672292959	5.85367983538046	Parabacteroides merdae	[Eubacterium] sulci	
D015179	species	46503	158847	0.00114423898989479	-0.114011425611704	2.68059864936452e-09	-0.206987049806237	109	676	26	445	2.75771623703151	1.96483111756843e-06	1.7509254263938	4.48390055611479	Parabacteroides merdae	Megamonas hypermegale	
D015179	species	46503	291644	0.0484068489835595	0.0686163727727356	5.53089069017089e-07	-0.172950796596921	157	628	43	428	2.48661838538004	1.82003899714939e-07	1.72202772579904	3.65165307423034	Parabacteroides merdae	Bacteroides salyersiae	
D015179	species	46503	291645	0.00010543483549168	-0.132767774004536	9.6744977877832e-13	-0.241732780243915	179	606	63	408	1.91199087189984	3.34535065645085e-05	1.38654059810292	2.66165847228487	Parabacteroides merdae	Bacteroides nordii	
D015179	species	46503	301302	0.000153028845341319	-0.13112645286905	1.12678289452761e-15	-0.273369967984787	142	643	44	427	2.14190093617191	1.79615788751718e-05	1.4814447805734	3.1454483097383	Parabacteroides merdae	Roseburia faecis	
D015179	species	46503	308994	0.00835755953836893	-0.0930104138175742	6.11511676671148e-12	-0.239514158867941	79	706	18	453	2.81403713445026	4.31743665080919e-05	1.64412650173634	5.05937300303111	Parabacteroides merdae	Dialister propionicifaciens	
D015179	species	46503	626929	0.021878435406407	0.081762941658073	3.01141137815368e-06	0.165685889594996	64	721	1	470	41.6646043575076	1.6071920088035e-12	7.16183093743384	1663.66509272517	Parabacteroides merdae	Bacteroides clarus	
D015179	species	46503	633701	0.033286745254437	-0.0753628440192525	4.06079793994621e-05	-0.144740981232785	67	718	13	458	3.28493177695162	2.38407021232254e-05	1.77159895848378	6.56287017652867	Parabacteroides merdae	Prevotella saccharolytica	
D015179	species	46506	180311	0.00669088698199005	-0.111722239697175	6.17993645341761e-09	-0.236763032804519	37	535	16	668	2.88501574617846	0.000350093914073627	1.54606746952953	5.61816340623747	Bacteroides stercoris	Hespellia stercorisuis	
D015179	species	46506	1110546	0.0109865181579861	-0.102404024033258	1.80848079805963e-16	-0.32346027275944	55	517	44	640	1.54682218876868	0.0453373679073187	1.00334498510904	2.39635075102816	Bacteroides stercoris	Veillonella tobetsuensis	
D015179	species	47246	61171	9.66633734859946e-07	-0.44177248427787	3.48628272801354e-20	-0.731595519232742	8	56	49	1143	3.32717198625035	0.00658826752022262	1.29817396807784	7.54050004890939	[Clostridium] viride	Holdemania filiformis	
D015179	species	47246	169435	0.0235354638763282	-0.146463693735897	7.79101072328247e-07	-0.313144276942188	38	26	175	1017	8.47021123117472	3.14081903509194e-15	4.87297238224393	14.9339318748525	[Clostridium] viride	Anaerotruncus colihominis	
D015179	species	47246	180311	2.54519043683992e-05	-0.391602071391152	6.80180265246108e-20	-0.736732091438277	8	56	45	1147	3.63461132959976	0.00416109993766031	1.41210105618894	8.28733509373323	[Clostridium] viride	Hespellia stercorisuis	
D015179	species	47246	185293	0.0140816707302274	-0.265435467616761	7.12461014707712e-10	-0.607388437768274	8	56	21	1171	7.93609202720981	5.37211888217295e-05	2.90804856767053	19.6752051189459	[Clostridium] viride	Prevotella oryzae	
D015179	species	47246	214856	0.0153290406470039	-0.127880959396741	7.54928494397522e-06	-0.233848706525215	40	24	295	897	5.0603416648861	6.65739406987195e-10	2.92086473151937	8.93334345367726	[Clostridium] viride	Alistipes finegoldii	
D015179	species	47246	246787	0.0029400546979204	-0.137922311682911	1.69456714933077e-16	-0.3703327556796	32	32	399	793	1.98635652362696	0.009697095967553	1.15970608288249	3.40225380008149	[Clostridium] viride	Bacteroides cellulosilyticus	
D015179	species	47246	291645	0.0105148323564278	-0.151075026581206	2.09392977171437e-21	-0.522156085592315	20	44	222	970	1.9848532240125	0.0212781301918074	1.08548348738851	3.51927439137341	[Clostridium] viride	Bacteroides nordii	
D015179	species	47246	309120	0.00218374856459881	-0.331772097353502	3.23762049733863e-09	-0.593978687557096	5	59	19	1173	5.2186610963601	0.00587764509003978	1.47134073800886	15.1210353544127	[Clostridium] viride	Dialister micraerophilus	
D015179	species	47246	310297	8.12122583472232e-05	-0.236207851419933	5.30634891657409e-25	-0.570803137460295	19	45	209	983	1.98462161374406	0.019187442448717	1.07308867227826	3.54592207927488	[Clostridium] viride	Bacteroides plebeius	
D015179	species	47246	328812	1.66341706528846e-05	-0.321884691098765	2.14225068818429e-24	-0.676883802160728	16	48	108	1084	3.34083962883622	0.000252614092972384	1.71046343302049	6.23589773721283	[Clostridium] viride	Parabacteroides goldsteinii	
D015179	species	47678	246787	0.00542692990520037	-0.0976756124942964	2.16930785646716e-21	-0.325263432711618	289	378	142	447	2.40502077351867	7.03855190797814e-13	1.87437231998745	3.0943942045958	Bacteroides caccae	Bacteroides cellulosilyticus	
D015179	species	47678	328813	0.0221552236897379	-0.0767216987284811	3.82560539920787e-16	-0.268486867665824	383	284	222	367	2.22797326528299	2.97663021970091e-12	1.76608236299588	2.81494330889767	Bacteroides caccae	Alistipes onderdonkii	
D015179	species	47770	137732	0.0048582391062288	0.392114124218479	0.000704980903084794	-0.463228037642764	7	25	18	1206	18.5958813424593	1.22214008005342e-06	6.01732619128317	52.1132371489116	Lactobacillus crispatus	Granulicatella elegans	
D015179	species	47770	351091	0.0270425093752609	-0.111817350894688	1.60904316093219e-06	-0.239822820537486	17	15	359	865	2.72825392424546	0.00568655851695648	1.26633174822886	5.9362865147515	Lactobacillus crispatus	Oscillibacter valericigenes	
D015179	species	52226	234908	0.00252502962394891	-0.221997334119448	4.53493987767786e-23	-0.6468430333018	25	88	70	1073	4.34658618823758	1.73000754694426e-07	2.50691741860889	7.36456621485166	Mitsuokella multacida	Sutterella stercoricanis	
D015179	species	52226	264027	0.0376602777458695	-0.180452701066251	3.7061409313729e-13	-0.576786258796382	7	106	20	1123	3.70155492389549	0.00769995923590403	1.29199422027909	9.37642914788444	Mitsuokella multacida	Algoriphagus marincola	
D015179	species	52226	301302	0.00366142357535511	-0.177262305124885	2.4495895454301e-26	-0.589101843212335	32	81	154	989	2.53462345739898	8.3321049235534e-05	1.57231303797577	4.01322296752119	Mitsuokella multacida	Roseburia faecis	
D015179	species	52226	454155	0.014603976958822	-0.20529005559954	8.12388270800099e-12	-0.535144991932505	8	105	28	1115	3.03019633956537	0.0118569236483935	1.16317847752752	7.04496646949043	Mitsuokella multacida	Paraprevotella xylaniphila	
D015179	species	52226	1124188	0.00304801813392811	-0.25046024862259	1.07706462259277e-11	-0.53739751329701	8	105	25	1118	3.40200752503503	0.00684618180057653	1.29311064435701	8.02696183817159	Mitsuokella multacida	Flavobacterium fontis	
D015179	species	52226	1297750	0.000973048973180415	-0.152792689721794	6.4125551315917e-16	-0.36361648070327	65	48	350	793	3.065264801734	2.54661241767922e-08	2.03238146182798	4.64951004576881	Mitsuokella multacida	Bacteroides luti	
D015179	species	52226	1465754	0.00285398879728288	-0.191370493366318	1.1932697734132e-31	-0.661049707470863	26	87	128	1015	2.3676781952382	0.000767862531194855	1.41112250727956	3.8699625721501	Mitsuokella multacida	Alistipes timonensis	
D015179	species	53443	454155	0.000224069503006805	-0.430284310645336	3.00128252466392e-12	-0.720384764041307	5	33	31	1187	5.78282788957951	0.00367656085280292	1.65163807170206	16.3698062961257	Blautia hydrogenotrophica	Paraprevotella xylaniphila	
D015179	species	53443	626940	0.000602194678135018	-0.281548951725685	2.15578563372028e-17	-0.629755223022638	9	29	107	1111	3.21776793244588	0.00585093984350074	1.30476658518239	7.21240404518595	Blautia hydrogenotrophica	Phascolarctobacterium succinatutens	
D015179	species	53443	658086	0.00626011730482224	-0.292597503299536	3.50933017414253e-18	-0.771587409656508	6	32	48	1170	4.55971151466657	0.00454087204738337	1.48731403073513	11.7825580385155	Blautia hydrogenotrophica	Lachnospiraceae bacterium 3_1_57FAA_CT1	
D015179	species	53443	658087	7.1470422116563e-06	-0.458222831654929	7.51985273850265e-19	-0.775329392581386	6	32	50	1168	4.37035032669443	0.00545889678386384	1.42805578269895	11.2618151663502	Blautia hydrogenotrophica	Lachnospiraceae bacterium 7_1_58FAA	
D015179	species	53443	665956	0.00104950459962329	-0.397290429449842	1.33551872259137e-19	-0.854730231105626	5	33	27	1191	6.65971868266555	0.00214637410763035	1.88499330060019	19.1070415845671	Blautia hydrogenotrophica	Subdoligranulum sp. 4_3_54A2FAA	
D015179	species	53443	1070699	0.00398863715563364	-0.375592258099323	6.50457280454189e-10	-0.709465583118293	4	34	19	1199	7.39560944180297	0.00417749811139421	1.73640026070955	23.9821827559707	Blautia hydrogenotrophica	Clostridiaceae bacterium JC118	
D015179	species	59803	1755626	0.0262425840349353	-0.19494377896649	0.00485946016995522	-0.245575262253981	20	5	105	1126	42.5896857650717	7.39537065689331e-17	15.1059984180911	148.012544875849	Sphingomonas echinoides	Faecalibacterium sp. MC_41	
D015179	species	61171	351091	0.0082590655338454	-0.130603574769822	1.05058726890358e-12	-0.342974718192225	25	32	351	848	1.88650386425337	0.0255303122376797	1.05507775055767	3.33914233590602	Holdemania filiformis	Oscillibacter valericigenes	
D015179	species	61171	626940	3.45909918275755e-08	-0.417947920549872	4.15485061264238e-19	-0.628893500937295	12	45	104	1095	2.80432857534855	0.00424588884930468	1.30801751582474	5.60310953841191	Holdemania filiformis	Phascolarctobacterium succinatutens	
D015179	species	69825	158847	0.00436809595653582	-0.151366845286256	3.01134222486403e-38	-0.615935755583221	53	218	82	903	2.67472003823144	7.06324380512226e-07	1.79846258728383	3.95467162779946	[Clostridium] indolis	Megamonas hypermegale	
D015179	species	69825	180311	0.0105072439237268	-0.146801508348924	6.93439330970435e-22	-0.514586815654133	21	250	32	953	2.49938935941441	0.00309018654447335	1.34463985587889	4.55887811218235	[Clostridium] indolis	Hespellia stercorisuis	
D015179	species	69825	308994	0.00229456659819886	-0.16680144827799	2.31711960050504e-34	-0.603799516455503	36	235	61	924	2.31861730053235	0.000268694843485448	1.45404006559201	3.6545727718215	[Clostridium] indolis	Dialister propionicifaciens	
D015179	species	69825	358743	0.0488907719645219	0.114007518857024	0.0259909577123255	-0.128755905276833	40	231	28	957	5.90690121816211	6.27812399621579e-12	3.47306784897783	10.1662661990204	[Clostridium] indolis	[Clostridium] citroniae	
D015179	species	74426	100886	6.73337959877154e-10	0.256560627000675	1.41151800322358e-05	0.182031688974832	92	468	2	694	67.989217831705	9.35170226231698e-32	18.1580160389869	572.40617510273	Collinsella aerofaciens	Catenibacterium mitsuokai	
D015179	species	74426	102148	0.0420583934698086	-0.0855591115048168	5.32269327628911e-06	-0.190160484351896	52	508	5	691	14.1230118991459	4.26833313657756e-14	5.62266862012675	45.6299045184804	Collinsella aerofaciens	Solobacterium moorei	
D015179	species	74426	384638	0.0188549100361399	-0.0986871862861295	3.4634993181652e-05	-0.173110769016239	17	543	6	690	3.59687822122926	0.00524102499966432	1.34172455737607	11.2165744239965	Collinsella aerofaciens	[Bacteroides] pectinophilus	
D015179	species	74426	658082	0.0385660344261322	-0.0854868611249753	0.0128761584518431	-0.102691820311764	57	503	26	670	2.91770867133771	5.99566910387941e-06	1.77594832867582	4.90689718878446	Collinsella aerofaciens	Lachnospiraceae bacterium 2_1_58FAA	
D015179	species	76122	457421	0.0142203717180871	-0.359206320889284	1.57762652272235e-12	-0.826071082531367	3	20	23	1210	7.85666434089444	0.0106017582143021	1.39861053275939	29.4260103129103	Alloprevotella tannerae	Clostridiales bacterium 1_7_47FAA	
D015179	species	78345	397865	0.000393459058191148	-0.229346657433376	3.61224298384827e-24	-0.597885003227272	23	48	164	1021	2.97957855030416	0.000107120718199034	1.68217200748193	5.15143942103414	Bifidobacterium merycicum	Barnesiella viscericola	
D015179	species	78345	1161942	0.00852136182799873	-0.224759918319093	3.16255139108343e-23	-0.722467398224427	9	62	65	1120	2.49863675854472	0.031670881618753	1.04482815859764	5.35432624888498	Bifidobacterium merycicum	Ruminococcus champanellensis	
D015179	species	84112	107580	0.0404590608659827	-0.225425340181939	5.80629649310095e-08	-0.553293974571957	8	54	21	1173	8.24254978925474	4.23293867781737e-05	3.0158898072001	20.4844272003574	Eggerthella lenta	Bacteroides sp. CIP103040	
D015179	species	84112	292800	0.0140509101659208	-0.24994232587247	7.73004785148132e-20	-0.767312787489111	6	56	34	1160	3.64866507343884	0.0116280532257115	1.20228326213479	9.2935049309557	Eggerthella lenta	Flavonifractor plautii	
D015179	species	84112	665956	0.02819337298923	-0.232711582288617	3.81648839289097e-17	-0.747738402663043	5	57	27	1167	3.78468522085425	0.0178691005395131	1.09729647805752	10.4858429518132	Eggerthella lenta	Subdoligranulum sp. 4_3_54A2FAA	
D015179	species	84112	745368	0.00702779694525629	-0.301000248745384	3.19933293635037e-08	-0.573989908240701	4	58	17	1177	4.76267604944569	0.0171175385361426	1.13006924280311	15.2479638086413	Eggerthella lenta	Gemmiger formicilis	
D015179	species	85831	180311	0.00469712794944859	-0.323069009431015	9.78545005629802e-14	-0.730864538555717	5	22	48	1181	5.57555353142036	0.00439688684384635	1.58146495978788	15.9768286964138	Bacteroides acidifaciens	Hespellia stercorisuis	
D015179	species	85831	1297750	0.00763341694812325	0.130478785949714	0.000123640041316519	0.186888704760074	25	2	390	839	26.8304178545204	9.77858667343033e-11	6.63595929213048	233.674057857715	Bacteroides acidifaciens	Bacteroides luti	
D015179	species	88431	411489	1.33958243587768e-05	0.190542431158655	1.9117383532932e-08	0.244465030313187	45	468	2	741	35.5547849262771	4.02642641910756e-16	9.21209587353152	303.87981587795	Dorea longicatena	Clostridium sp. L2-50	
D015179	species	88431	552398	0.00473213785547914	-0.122066392374712	9.87184853057892e-07	-0.209919324722822	41	472	21	722	2.98383187812349	5.11114618723548e-05	1.69823636731809	5.38655913566657	Dorea longicatena	Ruminococcaceae bacterium D16	
D015179	species	88431	649756	1.76846816950741e-18	0.371670439468634	1.28166995176073e-08	0.246199443433832	109	404	7	736	28.3060620112307	4.92196285661924e-37	13.1091140435997	72.9098235499985	Dorea longicatena	Anaerostipes hadrus	
D015179	species	88431	745368	0.0127046521735727	-0.109214684639678	3.94717422189817e-05	-0.179229207495756	14	499	7	736	2.94734099763991	0.0229889373616636	1.10379578884803	8.69238075872007	Dorea longicatena	Gemmiger formicilis	
D015179	species	88431	1118060	0.00675033656008908	-0.117316558121017	6.88359353360474e-09	-0.247843920816153	29	484	19	724	2.2816465273842	0.00656613703195844	1.22070213088432	4.35856565223208	Dorea longicatena	Enorma massiliensis phI	
D015179	species	89014	166486	0.000443540222660253	-0.174182786118056	2.40271368935745e-34	-0.557910817187282	33	51	319	853	1.72934667937481	0.0230076395204736	1.06015444326072	2.78908442759073	Blautia luti	Roseburia intestinalis	
D015179	species	90742	143393	0.0182880680305582	-0.279405973656153	2.06483815533274e-12	-0.7168020696182	7	33	31	1185	8.07521633735798	0.000118024690792905	2.79687804298	20.5392349509744	Paracoccus sp. MBIC4017	[Eubacterium] sulci	
D015179	species	90742	397865	0.0141508946429454	-0.170307452064238	5.21590798647586e-11	-0.435890147775236	20	20	167	1049	6.2666725115387	1.00853154247034e-07	3.1268226111999	12.5646058997788	Paracoccus sp. MBIC4017	Barnesiella viscericola	
D015179	species	90742	410072	0.00329399995561458	-0.115733653712839	2.59056043812907e-07	-0.201442866245399	28	12	603	613	2.37048746509086	0.0149729294977761	1.15455396113021	5.1684566999552	Paracoccus sp. MBIC4017	Coprococcus comes	
D015179	species	90742	454154	0.023179621062719	-0.13639741668162	3.20952998545523e-12	-0.402645754812875	14	26	237	979	2.22256560851382	0.0249264645815989	1.05551218851498	4.49491372423508	Paracoccus sp. MBIC4017	Paraprevotella clara	
D015179	species	90742	1161942	0.0122858835068823	-0.242428077721072	2.41479930700426e-17	-0.707144735486301	8	32	66	1150	4.34686444100597	0.00165168290455754	1.66369187545154	10.1305137340221	Paracoccus sp. MBIC4017	Ruminococcus champanellensis	
D015179	species	100886	102148	0.00440831902892195	-0.246342936621833	4.18222374513781e-17	-0.648536370374362	19	75	38	1124	7.46909574913768	4.306156748996e-09	3.86979722119644	14.0480627598733	Catenibacterium mitsuokai	Solobacterium moorei	
D015179	species	100886	187327	0.0321362029988292	-0.148283474610525	2.3765498157939e-28	-0.66777297578619	18	76	115	1047	2.15460516201553	0.0084573860881674	1.1700683219231	3.79510761198807	Catenibacterium mitsuokai	Acidaminococcus intestini	
D015179	species	100886	216816	0.000394873459654738	-0.164182644248066	4.79001740886552e-15	-0.353517206296923	63	31	368	794	4.3791184761678	2.15619386950947e-11	2.75166648652831	7.09550319665082	Catenibacterium mitsuokai	Bifidobacterium longum	
D015179	species	100886	246787	0.000446777971242922	-0.159303370973368	5.48537888438899e-25	-0.446441755358116	43	51	388	774	1.68124841164998	0.017633885631666	1.07297118503931	2.62407269017646	Catenibacterium mitsuokai	Bacteroides cellulosilyticus	
D015179	species	100886	301301	0.0343894302161421	-0.108989706641829	3.86938173203775e-16	-0.402803938989658	44	50	283	879	2.73092742222047	7.2144030055876e-06	1.73821108393912	4.2786482828399	Catenibacterium mitsuokai	Roseburia hominis	
D015179	species	100886	357276	0.0128039326326389	-0.0907949155873004	0.000188233795916024	-0.135860756985064	84	10	657	505	6.44936976382242	2.78123237734321e-11	3.2955625076936	14.0838729179349	Catenibacterium mitsuokai	Bacteroides dorei	
D015179	species	100886	1118060	0.00108118003789013	-0.283499785629925	1.21331564609502e-15	-0.628363233390912	12	82	36	1126	4.56750008821485	0.000112311776603684	2.08195463582144	9.40692733961749	Catenibacterium mitsuokai	Enorma massiliensis phI	
D015179	species	102148	113107	0.0319387491285795	-0.253108974343479	1.84814580290331e-08	-0.60472947439386	7	50	15	1184	10.991081328939	2.74402890336514e-05	3.62459201851236	30.2294307983539	Solobacterium moorei	Streptococcus australis	
D015179	species	102148	116085	0.00307220592086497	-0.162743173073338	1.39404887674502e-06	-0.262380768434236	40	17	272	927	8.00192419305492	1.82644423322206e-13	4.35369422872022	15.3065526974831	Solobacterium moorei	Coprococcus catus	
D015179	species	102148	329854	0.00403077816636032	-0.188129187232125	5.25732288840225e-14	-0.467612763661454	17	40	175	1024	2.48450450136104	0.00399447646199405	1.2904326771267	4.60152335292674	Solobacterium moorei	Bacteroides intestinalis	
D015179	species	102148	384638	0.0114080718452738	-0.292613987325994	1.08118678617243e-12	-0.71252667005147	6	51	17	1182	8.14718255365618	0.000371393046523762	2.52164946145843	22.8248366619067	Solobacterium moorei	[Bacteroides] pectinophilus	
D015179	species	102148	457412	1.72792783406664e-05	-0.315187314800126	5.03403844681074e-18	-0.58793182336065	20	37	122	1077	4.76218815166871	1.00850915670375e-06	2.5340377111538	8.73114112113676	Solobacterium moorei	Ruminococcus sp. 5_1_39BFAA	
D015179	species	102148	487174	2.16626405579957e-05	-0.217984295309917	2.30351519582732e-10	-0.320622727679634	32	25	316	883	3.57237387678064	5.15107876610833e-06	2.01623510570982	6.39448607872474	Solobacterium moorei	Barnesiella intestinihominis	
D015179	species	102148	552398	0.00994778735277913	-0.254151247358862	1.86506981658765e-16	-0.702630658361078	17	40	45	1154	10.8445857896235	2.06666869879019e-10	5.34483043187867	21.39853412875	Solobacterium moorei	Ruminococcaceae bacterium D16	
D015179	species	102148	626940	4.8504558401298e-06	-0.355659588122675	1.23655494040283e-19	-0.642267056615672	16	41	100	1099	4.28072342768766	2.30596426081599e-05	2.16186420674575	8.13248734471652	Solobacterium moorei	Phascolarctobacterium succinatutens	
D015179	species	102148	658086	5.22198245830508e-07	0.474922555523088	3.19335582017199e-09	-0.547229245492278	10	47	44	1155	5.56946856125724	8.45182552865563e-05	2.35302793204587	12.1295273827966	Solobacterium moorei	Lachnospiraceae bacterium 3_1_57FAA_CT1	
D015179	species	102148	665950	0.000344471090286149	-0.226847044059278	6.65316561978036e-10	-0.381390499732375	26	31	188	1011	4.50266930656766	2.33627775331889e-07	2.50560816592659	8.03681001599142	Solobacterium moorei	Lachnospiraceae bacterium 3_1_46FAA	
D015179	species	102148	751585	0.00190943611441203	-0.284075859514029	3.67866892888441e-13	-0.60780203821942	19	38	60	1139	9.45331905443541	1.6831077462074e-10	4.84487844604744	18.0096124691536	Solobacterium moorei	Coprococcus sp. ART55/1	
D015179	species	102148	1118060	0.00074052057537463	-0.33522065569748	6.33648637087603e-19	-0.749949016927433	7	50	41	1158	3.94660808242111	0.00468121351974079	1.42262867908185	9.48832519686725	Solobacterium moorei	Enorma massiliensis phI	
D015179	species	102148	1288121	1.56546404159186e-05	-0.435943761659997	3.44961495287618e-18	-0.757830560556836	8	49	34	1165	5.57816856056446	0.000386251331578864	2.11776874304598	13.131909641309	Solobacterium moorei	Alistipes senegalensis	
D015179	species	107580	1110546	0.0269938733530536	-0.201920259201635	1.05772786675382e-10	-0.546615393685186	8	21	91	1136	4.74499131680249	0.00120172341856505	1.76666630139165	11.537255529698	Bacteroides sp. CIP103040	Veillonella tobetsuensis	
D015179	species	113107	338188	0.0287578405589688	-0.18621437837402	1.84893132815954e-14	-0.59285133545692	6	16	116	1118	3.60826908607411	0.0150601820403765	1.13382912124586	9.94671547858215	Streptococcus australis	Bacteroides finegoldii	
D015179	species	113107	341694	0.0218857202798132	-0.202499191320789	3.17821471163535e-09	-0.493743101568153	7	15	106	1128	4.95471235949735	0.00216375290533328	1.67075505673387	13.2628054972848	Streptococcus australis	Peptostreptococcus stomatis	
D015179	species	113107	387661	0.0246373040228693	-0.167466778118487	6.93438835386302e-07	-0.359965609212261	8	14	158	1076	3.88533740531945	0.00487969859521305	1.3887317200476	10.1126709170428	Streptococcus australis	Parabacteroides johnsonii	
D015179	species	116085	154046	0.000133499269723794	-0.192973116095602	1.22947659024494e-27	-0.515330791772304	41	271	75	869	1.75204197955548	0.00910815109372135	1.13849453541548	2.66677108633871	Coprococcus catus	Hungatella hathewayi	
D015179	species	116085	281920	0.0253090652891953	-0.124642048601969	0.00942797239688471	-0.144478825579287	16	296	10	934	5.04100562136203	6.55430509312886e-05	2.12400620789124	12.5681299124612	Coprococcus catus	Porphyromonas uenonis	
D015179	species	116085	341694	0.00414636421176996	-0.147917900542215	6.74757198802938e-19	-0.437265995917191	51	261	62	882	2.77697379610978	9.82729531136647e-07	1.82967731485648	4.20170753300783	Coprococcus catus	Peptostreptococcus stomatis	
D015179	species	116085	457421	0.00208336796063383	-0.169890861636124	0.00195724443871914	-0.170900266214996	12	300	14	930	2.65466561404148	0.01917876802355	1.10839963423652	6.26006612657425	Coprococcus catus	Clostridiales bacterium 1_7_47FAA	
D015179	species	143393	165179	0.00184407928572902	-0.155446864665605	2.44202325005282e-09	-0.292978969117847	20	18	361	857	2.6354383176932	0.0037530111945529	1.30659477030047	5.35207207317604	[Eubacterium] sulci	Prevotella copri	
D015179	species	143393	310298	0.0114062111874004	-0.12514491099426	8.1539646151561e-11	-0.314454245677732	20	18	370	848	2.54443384993417	0.00660666020864357	1.26165109310261	5.16645793613824	[Eubacterium] sulci	Bacteroides coprocola	
D015179	species	154046	626932	0.0104611241032315	-0.171138904706501	5.62865301881036e-24	-0.608475637054136	36	80	107	1033	4.33676254565774	1.16073784007447e-09	2.70509421156821	6.86742589974025	Hungatella hathewayi	Alistipes indistinctus	
D015179	species	154046	658082	3.6849230841626e-29	0.712201836466063	9.0853983048603e-14	-0.518386376300153	19	97	64	1076	3.28852259892453	8.79906757906909e-05	1.78434338915974	5.83739070518982	Hungatella hathewayi	Lachnospiraceae bacterium 2_1_58FAA	
D015179	species	154046	665950	0.000725764104312006	-0.197694473097563	3.8413233029239e-25	-0.55888085280052	41	75	173	967	3.05209048840942	4.38562250099385e-07	1.96417945664969	4.69523063321023	Hungatella hathewayi	Lachnospiraceae bacterium 3_1_46FAA	
D015179	species	154046	1118061	0.0145192519770073	-0.132262009746171	8.98091428105305e-28	-0.545001293401798	48	68	225	915	2.86756534059825	7.0115542486013e-07	1.88336170761269	4.34173136600941	Hungatella hathewayi	Alistipes obesi	
